xPixel,yPixel,boxSize,xPose,yPose,zPose
56.81908416748047,0.854836106300354,31.89043743820395,-0.5771007537841797,-0.5371548533439636,1.3152852058410645
61.195701599121094,3.647064447402954,31.89043743820395,-0.5735934972763062,-0.5366221070289612,1.3286291360855103
62.96965789794922,5.341572284698486,37.8021163428716,-0.572638988494873,-0.5356484055519104,1.3352516889572144
62.96965789794922,5.341572284698486,37.8021163428716,-0.572638988494873,-0.5356484055519104,1.3352516889572144
65.93334197998047,8.022432327270508,37.8021163428716,-0.5697932243347168,-0.5331749320030212,1.343564748764038
68.14605712890625,9.654601097106934,99.72462083156798,-0.5676578879356384,-0.5321239233016968,1.3498690128326416
71.44973754882812,13.1470947265625,99.72462083156798,-0.5659922361373901,-0.5296822190284729,1.363149881362915
71.32695770263672,14.831632614135742,99.72462083156798,-0.5685191750526428,-0.528076171875,1.3685842752456665
73.1220932006836,16.660551071166992,99.72462083156798,-0.5672189593315125,-0.5265045762062073,1.375020980834961
76.03951263427734,18.639301300048828,107.54068997360952,-0.5637915134429932,-0.5249393582344055,1.3824535608291626
76.03951263427734,18.639301300048828,107.54068997360952,-0.5637915134429932,-0.5249393582344055,1.3824535608291626
77.72889709472656,20.415000915527344,107.54068997360952,-0.5626657605171204,-0.5234315395355225,1.3889566659927368
81.751953125,22.90193748474121,107.54068997360952,-0.5586477518081665,-0.52251797914505,1.4014461040496826
83.55236053466797,24.571462631225586,117.27318534089538,-0.557080090045929,-0.5210784673690796,1.407750129699707
85.7283935546875,25.392526626586914,117.27318534089538,-0.5544684529304504,-0.5213965773582458,1.4136662483215332
85.7283935546875,25.392526626586914,117.27318534089538,-0.5544684529304504,-0.5213965773582458,1.4136662483215332
86.76271057128906,27.377851486206055,125.23977004130916,-0.5545737147331238,-0.5191732048988342,1.4199634790420532
88.40576171875,28.879419326782227,125.23977004130916,-0.55303955078125,-0.5178154706954956,1.425691843032837
92.43052673339844,31.617618560791016,125.23977004130916,-0.548562228679657,-0.5159988403320312,1.4381740093231201
94.04927062988281,33.05110549926758,125.23977004130916,-0.547084629535675,-0.5148110389709473,1.4441678524017334
94.7501449584961,35.273780822753906,125.70600622086441,-0.5476557612419128,-0.5116910934448242,1.4499945640563965
97.28965759277344,36.02278518676758,125.70600622086441,-0.5439635515213013,-0.5120448470115662,1.4559804201126099
97.28965759277344,36.02278518676758,125.70600622086441,-0.5439635515213013,-0.5120448470115662,1.4559804201126099
98.69322204589844,37.657447814941406,125.70600622086441,-0.5427502989768982,-0.5101591348648071,1.4615734815597534
101.16938781738281,40.854393005371094,126.05157674539419,-0.5409625172615051,-0.5064053535461426,1.472568154335022
102.74356079101562,42.36354446411133,126.05157674539419,-0.5393840074539185,-0.5048374533653259,1.4784713983535767
105.27181243896484,43.35019302368164,126.05157674539419,-0.535591185092926,-0.50458163022995,1.4846400022506714
105.27181243896484,43.35019302368164,126.05157674539419,-0.535591185092926,-0.50458163022995,1.4846400022506714
106.80245208740234,44.75575637817383,127.02755606560333,-0.5339884161949158,-0.5031538009643555,1.4903780221939087
108.33219146728516,46.09662628173828,127.02755606560333,-0.5322796702384949,-0.5017808079719543,1.495891809463501
111.47611236572266,49.30833435058594,127.02755606560333,-0.5287783741950989,-0.49786606431007385,1.5074964761734009
113.05248260498047,50.723392486572266,127.02755606560333,-0.526857852935791,-0.4962208569049835,1.5129685401916504
113.74175262451172,52.41891098022461,128.22246293064254,-0.5269638895988464,-0.4937567710876465,1.5181108713150024
113.74175262451172,52.41891098022461,128.22246293064254,-0.5269638895988464,-0.4937567710876465,1.5181108713150024
115.18241119384766,53.78333282470703,128.22246293064254,-0.5252329707145691,-0.4920939803123474,1.5233032703399658
116.63895416259766,55.03905487060547,128.22246293064254,-0.5235315561294556,-0.4907631576061249,1.528766393661499
120.42536163330078,57.35084533691406,136.24243098242192,-0.5180058479309082,-0.48864296078681946,1.5400458574295044
122.0323257446289,58.75086975097656,136.24243098242192,-0.5157138705253601,-0.486763596534729,1.545116662979126
123.5390396118164,60.092796325683594,136.24243098242192,-0.513788104057312,-0.4851408898830414,1.55061674118042
123.5390396118164,60.092796325683594,136.24243098242192,-0.513788104057312,-0.4851408898830414,1.55061674118042
124.755126953125,61.26875305175781,128.06248474865697,-0.512341320514679,-0.48370084166526794,1.5554416179656982
125.41610717773438,62.914920806884766,128.06248474865697,-0.5123624801635742,-0.4811461567878723,1.5605475902557373
128.4339141845703,66.10230255126953,128.06248474865697,-0.5082059502601624,-0.4763360917568207,1.5711383819580078
129.87667846679688,67.36363220214844,128.06248474865697,-0.5062131285667419,-0.47469407320022583,1.576297402381897
129.87667846679688,67.36363220214844,128.06248474865697,-0.5062131285667419,-0.47469407320022583,1.576297402381897
133.33718872070312,68.9802017211914,147.24808997063425,-0.5022094249725342,-0.4744987189769745,1.5813871622085571
133.33718872070312,68.9802017211914,147.24808997063425,-0.500627338886261,-0.47360891103744507,1.5864266157150269
135.70376586914062,72.0219497680664,147.24808997063425,-0.4976041316986084,-0.46867331862449646,1.5961183309555054
137.1127471923828,73.3274917602539,147.24808997063425,-0.4954935610294342,-0.4667356312274933,1.600998044013977
138.5802764892578,74.89702606201172,145.41320435228707,-0.4933619201183319,-0.4642372131347656,1.6063740253448486
140.04554748535156,75.91181945800781,145.41320435228707,-0.490965873003006,-0.46292251348495483,1.6109466552734375
140.04554748535156,75.91181945800781,145.41320435228707,-0.490965873003006,-0.46292251348495483,1.6109466552734375
141.894287109375,76.35201263427734,145.41320435228707,-0.48759162425994873,-0.4631284475326538,1.6156542301177979
144.88458251953125,79.52311706542969,118.1905241548577,-0.48283547163009644,-0.45773178339004517,1.6258310079574585
145.61724853515625,80.96550750732422,118.1905241548577,-0.48220178484916687,-0.4551624059677124,1.6301724910736084
146.86209106445312,81.938232421875,118.1905241548577,-0.48026350140571594,-0.4538612365722656,1.6346958875656128
148.3131561279297,83.04402160644531,118.1905241548577,-0.4778495132923126,-0.45227620005607605,1.6395167112350464
148.3131561279297,83.04402160644531,113.87712676389407,-0.4778495132923126,-0.45227620005607605,1.6395167112350464
149.66734313964844,84.14180755615234,113.87712676389407,-0.475567102432251,-0.45059818029403687,1.6439834833145142
150.96424865722656,85.40300750732422,113.87712676389407,-0.4734637141227722,-0.44851401448249817,1.6486122608184814
154.30599975585938,87.16291809082031,113.87712676389407,-0.46720412373542786,-0.4463290572166443,1.6578752994537354
155.65786743164062,88.36199188232422,92.65527507918802,-0.46485066413879395,-0.44432297348976135,1.6623631715774536
156.95143127441406,89.44364929199219,92.65527507918802,-0.4626467823982239,-0.4426272511482239,1.6668967008590698
158.22897338867188,90.63391876220703,92.65527507918802,-0.46046608686447144,-0.440621942281723,1.6714262962341309
158.22897338867188,90.63391876220703,92.65527507918802,-0.46046608686447144,-0.440621942281723,1.6714262962341309
159.11154174804688,92.4109115600586,94.15412895885129,-0.45932042598724365,-0.4370020925998688,1.675911784172058
162.30303955078125,94.20977020263672,94.15412895885129,-0.45305144786834717,-0.43438664078712463,1.6846221685409546
163.60311889648438,95.39527130126953,94.15412895885129,-0.4507444202899933,-0.4323355555534363,1.6891909837722778
164.76365661621094,96.33499908447266,94.15412895885129,-0.44864997267723083,-0.4307953417301178,1.6931980848312378
164.76365661621094,96.33499908447266,95.25754563287887,-0.44864997267723083,-0.4307953417301178,1.6931980848312378
165.95152282714844,97.37001037597656,95.25754563287887,-0.4465771019458771,-0.4290890693664551,1.697628140449524
166.6947479248047,99.72846221923828,95.25754563287887,-0.4456981122493744,-0.423728346824646,1.7020288705825806
167.9469451904297,100.76737213134766,95.25754563287887,-0.4433706998825073,-0.4219275116920471,1.7062773704528809
171.1459197998047,102.37449645996094,81.88406438373708,-0.44067537784576416,-0.42058834433555603,1.7104016542434692
172.56080627441406,103.58867645263672,81.88406438373708,-0.43386372923851013,-0.4172111451625824,1.718827724456787
172.56080627441406,103.58867645263672,81.88406438373708,-0.43386372923851013,-0.4172111451625824,1.718827724456787
173.81517028808594,104.4730224609375,81.88406438373708,-0.42986273765563965,-0.41273677349090576,1.7269446849822998
174.7366943359375,105.90287780761719,81.88406438373708,-0.42986273765563965,-0.41273677349090576,1.7269446849822998
176.72412109375,108.48797607421875,70.32780389006896,-0.4263635277748108,-0.40747469663619995,1.7351927757263184
178.61073303222656,108.76896667480469,70.32780389006896,-0.42201727628707886,-0.4075812101364136,1.7390018701553345
178.61073303222656,108.76896667480469,70.32780389006896,-0.42201727628707886,-0.4075812101364136,1.7390018701553345
180.2777557373047,111.54863739013672,53.85164807134504,-0.4192472994327545,-0.40160390734672546,1.7469078302383423
180.2777557373047,111.54863739013672,53.85164807134504,-0.4192472994327545,-0.40160390734672546,1.7469078302383423
181.52967834472656,112.45543670654297,53.85164807134504,-0.4166531264781952,-0.3999391794204712,1.7508028745651245
183.542724609375,113.25837707519531,53.85164807134504,-0.4166531264781952,-0.3999391794204712,1.7508028745651245
185.03854370117188,115.6656494140625,83.74365647617735,-0.40949705243110657,-0.39350390434265137,1.7625740766525269
186.20631408691406,116.67228698730469,83.74365647617735,-0.4070851802825928,-0.3915102481842041,1.7664881944656372
186.20631408691406,116.67228698730469,83.74365647617735,-0.4070851802825928,-0.3915102481842041,1.7664881944656372
187.63076782226562,118.2380142211914,83.74365647617735,-0.4039861261844635,-0.3879646360874176,1.77066171169281
188.59803771972656,119.44088745117188,104.65658125507444,-0.4021016061306,-0.3853667080402374,1.7745141983032227
191.43203735351562,120.54304504394531,104.65658125507444,-0.3956512212753296,-0.38380998373031616,1.7819291353225708
192.346435546875,122.38526916503906,104.65658125507444,-0.39390814304351807,-0.3793641924858093,1.7859201431274414
193.81402587890625,123.01097869873047,104.65658125507444,-0.3904750943183899,-0.3783245384693146,1.7895259857177734
194.96392822265625,123.99246215820312,104.65658125507444,-0.3879816234111786,-0.3762871325016022,1.7933142185211182
194.96392822265625,123.99246215820312,101.59724405711013,-0.3879816234111786,-0.3762871325016022,1.7933142185211182
195.6167449951172,125.78816223144531,101.59724405711013,-0.3869304656982422,-0.37189561128616333,1.7971864938735962
195.6167449951172,125.78816223144531,101.59724405711013,-0.3869304656982422,-0.37189561128616333,1.7971864938735962
199.2730255126953,127.85601043701172,101.59724405711013,-0.3786124289035797,-0.3681015074253082,1.8079856634140015
200.4890594482422,128.83316040039062,108.78419002777932,-0.3757705092430115,-0.3659321367740631,1.8113492727279663
200.4890594482422,128.83316040039062,108.78419002777932,-0.3757705092430115,-0.3659321367740631,1.8113492727279663
201.6705780029297,130.111328125,108.78419002777932,-0.37314435839653015,-0.362995982170105,1.8153362274169922
201.95489501953125,131.67227172851562,110.78808600206071,-0.3730148673057556,-0.35910192131996155,1.8187564611434937
204.140625,132.79954528808594,110.78808600206071,-0.36791613698005676,-0.35705897212028503,1.8252136707305908
205.18765258789062,133.66867065429688,110.78808600206071,-0.36559078097343445,-0.3552311062812805,1.8289732933044434
205.7646484375,136.0908966064453,110.78808600206071,-0.3646578788757324,-0.3488200902938843,1.8328241109848022
206.7794952392578,136.93338012695312,110.78808600206071,-0.3623347878456116,-0.346973180770874,1.836227536201477
206.7794952392578,136.93338012695312,120.93386622447825,-0.3623347878456116,-0.346973180770874,1.836227536201477
208.7257080078125,135.791748046875,120.93386622447825,-0.3571338355541229,-0.3508967161178589,1.8390740156173706
209.75640869140625,136.7137908935547,120.93386622447825,-0.3547171354293823,-0.3487868010997772,1.8423728942871094
211.8287811279297,138.22389221191406,120.93386622447825,-0.34982824325561523,-0.3455432653427124,1.849023699760437
212.66795349121094,139.46548461914062,127.534309109353,-0.34802091121673584,-0.3425212502479553,1.8527015447616577
212.66795349121094,139.46548461914062,127.534309109353,-0.34802091121673584,-0.3425212502479553,1.8527015447616577
213.44329833984375,140.54931640625,127.534309109353,-0.34630078077316284,-0.3398648202419281,1.8558775186538696
216.08004760742188,141.37574768066406,132.3782459469833,-0.3395366668701172,-0.3385026156902313,1.861989140510559
217.10951232910156,142.12413024902344,132.3782459469833,-0.33702602982521057,-0.3368307650089264,1.865174412727356
218.2593231201172,143.05540466308594,132.3782459469833,-0.334195077419281,-0.33465251326560974,1.8686515092849731
218.95901489257812,144.62562561035156,131.9280106724876,-0.33277633786201477,-0.3306027948856354,1.8725135326385498
219.9341583251953,145.3267364501953,131.9280106724876,-0.3303355872631073,-0.3289828300476074,1.8753468990325928
219.9341583251953,145.3267364501953,131.9280106724876,-0.3303355872631073,-0.3289828300476074,1.8753468990325928
221.2469482421875,145.12818908691406,131.9280106724876,-0.32689017057418823,-0.3301067054271698,1.878325343132019
222.71978759765625,146.84988403320312,131.9280106724876,-0.323508083820343,-0.3259720504283905,1.8845703601837158
224.51416015625,147.37074279785156,132.38202294873727,-0.3186359405517578,-0.32497283816337585,1.8879613876342773
225.33973693847656,147.8013916015625,132.38202294873727,-0.31658631563186646,-0.3241325616836548,1.8907076120376587
225.33973693847656,147.8013916015625,132.38202294873727,-0.31658631563186646,-0.3241325616836548,1.8907076120376587
226.3661651611328,148.47544860839844,132.4235628579748,-0.3139892518520355,-0.32261937856674194,1.8938889503479004
227.30523681640625,149.3152313232422,132.4235628579748,-0.3116220533847809,-0.3205651342868805,1.8969095945358276
229.39703369140625,150.80137634277344,132.4235628579748,-0.3062168061733246,-0.3170371651649475,1.9030200242996216
230.28553771972656,151.3450164794922,132.4235628579748,-0.303934246301651,-0.31582584977149963,1.9057773351669312
230.76962280273438,152.13229370117188,133.75350462698165,-0.30292755365371704,-0.313902348279953,1.9087932109832764
231.82852172851562,152.40335083007812,133.75350462698165,-0.3001084625720978,-0.3135226368904114,1.911564826965332
231.82852172851562,152.40335083007812,133.75350462698165,-0.3001084625720978,-0.3135226368904114,1.911564826965332
233.12359619140625,152.6297607421875,133.75350462698165,-0.29656872153282166,-0.3132959306240082,1.9144442081451416
235.0660400390625,153.93673706054688,131.03434664239754,-0.29149165749549866,-0.31022968888282776,1.9204401969909668
235.98269653320312,154.32530212402344,131.03434664239754,-0.2890761196613312,-0.3094746470451355,1.923225998878479
236.48207092285156,154.98582458496094,131.03434664239754,-0.2879382371902466,-0.3078628182411194,1.9259576797485352
236.48207092285156,154.98582458496094,131.03434664239754,-0.2879382371902466,-0.3078628182411194,1.9259576797485352
237.42861938476562,155.50254821777344,127.05904139414872,-0.28541088104248047,-0.30669617652893066,1.928713083267212
238.22398376464844,155.90374755859375,127.05904139414872,-0.28336381912231445,-0.30590471625328064,1.9315946102142334
240.36968994140625,156.70704650878906,127.05904139414872,-0.27748629450798035,-0.3042747974395752,1.9371474981307983
